CODIGO|PROCEDIMENTO|PORTE|VALOR PORTE|AUXILIARES|VALOR UCO|PORTE ANESTESICO|QTDE FILME|INCIDENCIA|VALOR
40801179|RADIOGRAFIA PERI-APICAL|01A|8,5|0|3|0|0.46872|1|11,97
40801187|RADIOGRAFIA OCLUSAL|01A|8,5|0|3,9|0|2.81232|1|15,21
40801195|PLANIGRAFIA LINEAR DE CRÂNIO OU SELA TÚRCICA OU FACE OU MASTÓIDE|01C|25,5|0|31,2|0|14.99904|12|71,7
40801209|INCIDÊNCIA ADICIONAL DE CRÂNIO OU FACE|01A|8,5|0|2,7|0|1.5624|1|12,76
40802019|COLUNA CERVICAL - 3 INCIDÊNCIAS|01B|17||13,1|0|2.81232|3|32,91
40802027|COLUNA CERVICAL - 5 INCIDÊNCIAS|01C|25,5|0|15,8|0|4.6872|5|45,99
40802035|COLUNA DORSAL - 2 INCIDÊNCIAS|01B|17|0|14|0|5208|2|36,21
40802043|COLUNA DORSAL - 4 INCIDÊNCIAS|01C|25,5|0|16,2|0|9.8952|4|51,6
40802051|COLUNA LOMBO-SACRA -3 INCIDÊNCIAS|01B|17|0|14|0|6.7704|3|37,77
40802060|COLUNA LOMBO-SACRA - 5 INCIDÊNCIAS|01C|25,5|0|16,2|0|9.8952|5|51,6
40802078|SACRO-COCCIX|01B|17|0|14|0|3.74976|2|34,75
40802086|COLUNA DORSO-LOMBAR PARA ESCOLIOSE|01C|25,5|0|14,7|0|6.6836|2|46,88
40802094|COLUNA TOTAL PARA ESCOLIOSE (TELESPONDILOGRAFIA)|01C|25,5|0|28,4|0|13.3672|2|67,27
40802108|PLANIGRAFIA DE COLUNA VERTEBRAL (DOIS PLANOS)|01C|25,5|0|71,2|0|11.24928|12|107,95
40802116|INCIDÊNCIA ADICIONAL DE COLUNA|01A|8,5|0|3,2|0|2604|1|14,3
40803015|ESTERNO|01B|17|0|13,1|0|4.6872|2|34,79
40803023|ARTICULAÇÃO ESTERNOCLAVICULAR|01B|17|0|13,1|0|2.81232|2|32,91
40803031|COSTELAS - POR HEMITÓRAX|01B|17|0|13,1|0|5208|2|35,31
40803040|CLAVÍCULA|01B|17|0|13,1|0|3.1248|2|33,22
40803058|OMOPLATA OU ESCÁPULA|01B|17|0|13,1|0|4.6872|2|34,79
40803066|ARTICULAÇÃO ACROMIOCLAVICULAR|01B|17||13,1||1.87488||31,97
40803074|ARTICULAÇÃO ESCAPULOUMERAL (OMBRO)|01B|17|0|13,1|0|1.87488|2|31,97
40803082|BRAÇO|01B|17|0|13,1|0|3.1248|2|33,22
40803090|COTOVELO|01B|17|0|12,2|0|1.87488|2|31,07
40803104|RX DE ANTEBRACO (2 INCIDENCIAS)|01B|17|0|12,2|0|3.1248|2|32,32
40803112|PUNHO|01B|17|0|12,2|0|3.74976|2|32,95
40803120|MÃO OU QUIRODÁCTILO|01B|17|0|12,2|0|1.87488|2|31,07
40803139|MÃOS E PUNHOS PARA IDADE ÓSSEA|01B|17|0|12,2|0|1.5624|1|30,76
40803147|INCIDÊNCIA ADICIONAL DE MEMBRO SUPERIOR|01A|8,5|0|2,4|0|1.5624|1|12,46
40804011|BACIA|01B|17|0|12,2|0|3.3418|1|32,54
40804020|ARTICULAÇÕES SACROILÍACAS|01B|17|0|14|0|2.81232|3|33,81
40804038|ARTICULAÇÃO COXOFEMORAL (QUADRIL)|01B|17||13,1|0|4.1664|2|34,27
40804046|COXA|01B|17|0|13,1|0|5208|2|35,31
40804054|JOELHO|01B|17|0|12,2|0|3.1248|2|32,32
40804062|PATELA|01B|17|0|13,1|0|4.06224|3|34,16
40804070|PERNA|01B|17|0|12,2|0|5208|2|34,41
40804089|ARTICULAÇÃO TIBIOTÁRSICA (TORNOZELO)|01B|17|0|12,2|0|1.87488|2|31,07
40804097|PÉ OU PODODÁCTILO|01B|17|0|12,2|0|3.1248|2|32,32
40804100|CALCÂNEO|01B|17|0|12,2|0|1.87488|2|31,07
40804119|ESCANOMETRIA|01B|17|0|13,1|0|3.3418|3|33,44
40804127|PANORÂMICA DOS MEMBROS INFERIORES|01B|17|0|23,1|0|6.91145|1|47,01
40804135|INCIDÊNCIA ADICIONAL DE MEMBRO INFERIOR|01A|8,5|0|2,4|0|1.5624|1|12,46
40805018|TÓRAX - 1 INCIDÊNCIA|01B|17|0|8,3|0|3.3418|1|28,64
40805026|TÓRAX - 2 INCIDÊNCIAS|01B|17|0|11,8|0|6.6836|2|35,48
40805034|TÓRAX - 3 INCIDÊNCIAS|01B|17|0|12,2|0|10.0254|3|39,23
40805042|TÓRAX - 4 INCIDÊNCIAS|01C|25,5|0|13,4|0|13.3672|4|52,27
40805050|CORAÇÃO E VASOS DA BASE|01C|25,5|0|13,4|0|13.3672|4|52,27
40805069|PLANIGRAFIA DE TÓRAX, MEDIASTINO OU LARINGE|02A|34|0|31,7|0|12.4992|9|78,2
40805077|LARINGE OU HIPOFARINGE OU PESCOÇO (PARTES MOLES)|01B|17|0|13,1|0|3.74976|4|33,85
40806014|DEGLUTOGRAMA|02C|54,4|0|24|0|4.99968|8|83,4
40806022|VIDEODEGLUTOGRAMA|03B|95,2|0|40,8|0|4.99968|8|141
40806030|ESÔFAGO|02A|34|0|24|0|4.99968|8|63
40806049|ESTÔMAGO E DUODENO|02C|54,4|0|37,2|0|8.43696|20|100,04
40806057|ESÔFAGO - HIATO - ESTÔMAGO E DUODENO|03A|74,8|0|38,3|0|12.4992|24|125,6
40806065|TRÂNSITO E MORFOLOGIA DO DELGADO|02C|54,4|0|38,3|0|12.9549|6|105,66
40806073|ESTUDO DELGADO COM DUPLO CONTRASTE ENTEROCLISE|02C|54,4|0|41,2|0|16.5354|9|112,14
40806081|CLISTER OU ENEMA OPACO (DUPLO CONTRASTE)|03A|74,8|0|46,8|0|16.5354|6|138,14
40806090|DEFECOGRAMA|03A|74,8|0|39,9|0|9.3744|6|124,07
40806103|COLANGIOGRAFIA INTRA-OPERATÓRIA|02A|34|0|23,1|0|6.2496|4|63,35
40806111|COLANGIOGRAFIA PÓS-OPERATÓRIA (PELO DRENO)|02A|34|0|23,1|0|6.2496|4|63,35
40807010|UROGRAFIA VENOSA COM BEXIGA PRÉ E PÓS-MICCIONAL|02C|54,4|0|38,5|0|13.24568|7|106,15
40807029|PIELOGRAFIA ASCENDENTE|02A|34|0|29,5|0|10416|4|73,92
40807037|UROGRAFIA VENOSA MINUTADA 1-2-3|02C|54,4|0|38,5|0|18.97448|10|111,87
40807045|UROGRAFIA VENOSA COM NEFROTOMOGRAFIA|02C|54,4|0|49,1|0|22.09928|11|125,6
40807053|URETROCISTOGRAFIA DE ADULTO|02C|54,4|0|40,8|0|9.3744|6|104,57
40807061|URETROCISTOGRAFIA DE CRIANÇA (ATÉ 12 ANOS)|03A|74,8|0|43,3|0|9.3744|6|127,47
40807070|TOMOGRAFIA RENAL SEM CONTRASTE|01C|25,5|0|26|0|9.3744|6|60,87
40808017|ABDOME SIMPLES|01B|17|0|12,2|0|3.3418|1|32,54
40808025|ABDOME AGUDO|01C|25,5|0|17,5|0|9.2876|3|52,29
40808033|MAMOGRAFIA CONVENCIONAL BILATERAL|02C|54,4|0|27,6|0|26.04|4|108,04
40808041|MAMOGRAFIA BILATERAL DIGITAL|02C|54,4|0|64,8|0|26.04|4|145,24
40808050|AMPLIAÇÃO OU MAGNIFICAÇÃO DE LESÃO MAMÁRIA|01B|17|0|12,4|0|13.02|2|42,42
40808068|MARCAÇÃO PRÉ-CIRÚRGICA POR ESTEREOTAXIA, ORIENTADA POR IMAGEM - POR MAMA (JÁ INCLUI EXAME DE BASE)|03B|95,2|0|69,4|0|26.04|6|190,64
40808084|PUNCAO BIOPSIA DE MAMA|03B|95,2|0|69,4|0|13.02|2|177,62
40808092|BIÓPSIA PERCUTÂNEA DE FRAGMENTO MAMÁRIO (CORE BIOPSY) ORIENTADA POR US OU RX - AGULHA GROSSA|04A|130,05|0|123,8|0|26.04|6|279,89
40808106|MAMOTOMIA POR ESTEREOTAXIA OU US|05B|187|0|219,2|0|0|0|406,2
40808114|ESQUELETO (INCIDÊNCIAS BÁSICAS DE: CRÂNIO, COLUNA, BACIA E MEMBROS)|03A|74,8|0|163,4|0|65.8378|19|304,04
40808122|DENSITOMETRIA ÓSSEA (UM SEGMENTO)|02A|34|0|69,5|0|0|0|103,5
40808130|DENSITOMETRIA ÓSSEA - 2 SEGMENTOS (COLUNA E FÊMUR)|02C|54,4|0|102,5|0|0|0|156,9
40808149|DENSITOMETRIA ÓSSEA - CORPO INTEIRO|02B|45,9|0|89,4|0|0|0|135,3
40808157|MORFOMETRIA DIGITAL/ COLUNA LOMBAR|02B|45,9|0|78,9|0|0|0|124,8
40808165|PLANIGRAFIA DE OSSO|01C|25,5|0|25,8|0|7812|5|59,11
40808190|MARCAÇÃO PRÉ-CIRÚRGICA POR NÓDULO - MÁXIMO DE 3 NÓDULOS POR MAMA, POR ESTEREOTAXIA (NÃO INCLUI EXAME|03B|95,2||41,8||||
40808200|MARCACAO PRE-CIRURGICA POR NODULO MAXIMO DE 3 NODULOS POR MAMA, POR US (NAO INCLUI EXAME DE IMAGEM)|03B|95,2||35,2||||
40808211|MARCAÇÃO PRÉ-CIRÚRGICA POR NÓDULO - MÁXIMO DE 3 NÓDULOS POR MAMA, POR RM (NÃO INCLUI EXAME DE IMAGEM|03B|95,2||41,8||||
40808238|PUNÇÃO OU BIÓPSIA MAMÁRIA PERCUTÂNEA POR AGULHA FINA ORIENTADA POR US (NÃO INCLUI O EXAME DE BASE)|03B|95,2||0||||
40808246|PUNÇÃO OU BIÓPSIA MAMÁRIA PERCUTÂNEA POR AGULHA FINA ORIENTADA POR TC (NÃO INCLUI O EXAME DE BASE)|03B|95,2||0||||
40808262|BIÓPSIA PERCUTÂNEA DE FRAGMENTO MAMÁRIO POR AGULHA GROSSA (CORE BIOPSY) ORIENTADA POR US (NÃO INCLUI|04A|130,05||89,6||||
40808289|MAMOTOMIA POR ESTEREOTAXIA (NÃO INCLUI O EXAME DE IMAGEM)|05B|187||191,6||||
40808297|MAMOTOMIA POR US (NÃO INCLUI O EXAME DE IMAGEM)|05B|187||185||||
40809013|DUCTOGRAFIA (POR MAMA)|02C|54,4|0|28,7|0|13.02|4|96,12
40809021|SIALOGRAFIA (POR GLÂNDULA)|02C|54,4|0|28,7|0|5.62464|6|88,72
40809030|HISTEROSSALPINGOGRAFIA|02C|54,4|0|37,5|0|5.62464|6|97,52
40809048|ARTROGRAFIA OU PNEUMOARTROGRAFIA|02C|54,4|0|37,5|0|5.62464|16|97,52
40809056|FISTULOGRAFIA|02A|34|0|24,5|0|6.2496|4|64,75
40809064|COLANGIOGRAFIA TRANSCUTÂNEA|03B|95,2|0|51,9|0|9.3744|6|156,47
40809072|COLANGIOPANCREATOGRAFIA RETRÓGRADA|02B|45,9|0|37,9|0|9.3744|6|93,17
40809080|DACRIOCISTOGRAFIA|02C|54,4|0|28,7|0|4.6872|5|87,79
40809099|PUNÇÃO BIÓPSIA/ASPIRATIVA DE ÓRGÃO OU ESTRUTURA ORIENTADA POR RX, US OU CT (ACRESCENTAR O EXAME BASE|03A|74,8|0|0|0|0|0|74,8
40809102|DRENAGEM PERCUTÂNEA ORIENTADA POR RX (ACRESCENTAR O EXAME DE BASE)|05A|173,4|0|0|0|0|0|173,4
40809153|PUNÇÃO BIÓPSIA/ASPIRATIVA DE ÓRGÃO OU ESTRUTURA ORIENTADA POR RX (NÃO INCLUI O EXAME DE BASE)|03A|74,8||0||||
40809161|PUNCAO BIOPSIA/ASPIRATIVA DE ORGAO OU ESTRUTURA ORIENTADA POR US (NAO INCLUI O EXAME DE BASE)|03A|74,8||0||||
40809170|PUNÇÃO BIÓPSIA/ASPIRATIVA DE ÓRGÃO OU ESTRUTURA ORIENTADA POR TC (NÃO INCLUI O EXAME DE BASE)|03A|74,8||0||||
40810011|MIELOGRAFIA SEGMENTAR (POR SEGMENTO)|03A|74,8|0|97,2|0|9.3744|6|181,38
40810020|TESTE DE OCLUSÃO DE ARTÉRIA CARÓTIDA OU VERTEBRAL|07B|311,1|0|137,1|0|24.9984|16|473,2
40810038|COLHEITA SELETIVA SE SANGUE PARA DOSAGEM HORMONAL|04C|160,65|0|145,1|0|0|0|305,75
40810046|AVALIAÇÃO HEMODINÂMICA POR CATETERISMO (AFERIMENTO DE PRESSÃO OU FLUXO ARTERIAL OU VENOSO)|04C|160,65|0|145,1|0|0|0|305,75
40811018|RADIOSCOPIA DIAGNÓSTICA|02C|54,4|0|22,1|0|0|0|76,5
40811026|RADIOSCOPIA PARA ACOMPANHAMENTO DE PROCEDIMENTO CIRÚRGICO (POR HORA OU FRAÇÃO)|02B|45,9|0|31,6|0|0|0|77,5
40812014|AORTOGRAFIA ABDOMINAL POR PUNÇÃO TRANSLOMBAR|04A|130,05|0|93,7|0|13.7795|5|237,53
40812022|ANGIOGRAFIA POR PUNÇÃO|03C|108,8|0|93,7|3|13.7795|5|216,28
40812030|ANGIOGRAFIA POR CATETERISMO NÃO SELETIVO DE GRANDE VASO|05B|187|0|168,6|3|33.0708|12|388,67
40812049|ANGIOGRAFIA POR CATETERISMO SELETIVO DE RAMO PRIMÁRIO - POR VASO|04C|160,65|0|173,5|3|33.0708|12|367,22
40812057|ANGIOGRAFIA POR CATETERISMO SUPERSELETIVO DE RAMO SECUNDÁRIO OU DISTAL - POR VASO|05C|198,9|0|189,5|0|33.0708|12|421,47
40812065|ANGIOGRAFIA TRANSOPERATÓRIA DE POSICIONAMENTO|02C|54,4|0|82,1|3|10.85|4|147,35
40812073|ANGIOGRAFIA PÓS-OPERATÓRIA DE CONTROLE|02C|54,4|0|82,1|3|10.85|4|147,35
40812081|FLEBOGRAFIA POR PUNÇÃO VENOSA UNILATERAL|03B|95,2|0|88,8|0|27559|10|211,56
40812090|FLEBOGRAFIA RETRÓGRADA POR CATETERISMO - UNILATERAL|05C|198,9|0|152,6|0|27559|10|379,06
40812103|PORTOGRAFIA TRANS-HEPÁTICA|06B|238|0|163,4|0|27559|10|428,96
40812111|ESPLENOPORTOGRAFIA PERCUTÂNEA|05B|187|0|152,6|0|27559|10|367,16
40812120|LINFANGIOADENOGRAFIA UNILATERAL|04C|160,65|0|90,6|0|26.7344|8|277,99
40812138|CAVERNOSOGRAFIA|03A|74,8|0|82,1|0|13.7795|5|170,68
40812146|FÁRMACO-CAVERNOSOGRAFIA (DINÂMICA)|03C|108,8|0|82,1|0|13.7795|5|204,68
40813010|ABLAÇÃO PERCUTÂNEA DE TUMOR TORÁCICO (QUALQUER MÉTODO)|08B|416,5|1|0|0|0|0|416,5
40813029|ABLAÇÃO PERCUTÂNEA DE TUMOR HEPÁTICO (QUALQUER MÉTODO)|08B|416,5|1|0|0|0|0|416,5
40813037|ABLAÇÃO PERCUTÂNEA DE TUMOR ÓSSEO (QUALQUER MÉTODO)|08B|416,5|1|0|0|0|0|416,5
40813045|ABLACAO PERCUTANEA DE TUMOR (QUALQUER METODO)|08B|416,5|1|0|0|0|0|416,5
40813053|ALCOOLIZAÇÃO PERCUTÂNEA DE ANGIOMA|07B|311,1|0|0|0|0|0|311,1
40813061|ANGIOPLASTIA DE RAMO INTRACRANIANO|11A|773,5|2|0|0|0|0|773,5
40813070|ANGIOPLASTIA DE TRONCO SUPRA-AÓRTICO|10A|607,75|2|0|0|0|0|607,75
40813088|ANGIOPLASTIA DE AORTA PARA TRATAMENTO DE COARCTAÇÃO|09B|514,25|1|0|0|0|0|514,25
40813100|ANGIOPLASTIA DE ARTÉRIA VISCERAL - POR VASO|10A|607,75|1|0|0|0|0|607,75
40813118|ANGIOPLASTIA ARTERIAL OU VENOSA DE ANASTOMOSE VASCULAR DE FÍGADO TRANSPLANTADO|11A|773,5|2|0|0|0|0|773,5
40813126|ANGIOPLASTIA RENAL PARA TRATAMENTO DE HIPERTENSÃO RENOVASCULAR OU OUTRA CONDIÇÃO|10A|607,75|2|0|5|0|0|607,75
40813134|ANGIOPLASTIA ARTERIAL OU VENOSA DE ANASTOMOSE VASCULAR DE RIM TRANSPLANTADO|10A|607,75|2|0|0|0|0|607,75
40813142|ANGIOPLASTIA DE RAMOS HIPOGÁSTRICOS PARA TRATAMENTO DE IMPOTÊNCIA|09C|566,1|1|0|0|0|0|566,1
40813150|ANGIOPLASTIA DE TRONCO VENOSO|08C|442|1|0|0|0|0|442
40813169|ANGIOPLASTIA VENOSA PARA TRATAMENTO DE SÍNDROME DE BUDD-CHIARI|10C|731|1|0|0|0|0|731
40813177|ANGIOPLASTIA TRANSLUMINAL PERCUTÂNEA|08A|397,8|1|0|5|0|0|397,8
40813185|ANGIOPLASTIA TRANSLUMINAL PERCUTÂNEA PARA TRATAMENTO DE OBSTRUÇÃO ARTERIAL|09B|514,25|1|0|3|0|0|514,25
40813193|COLOCAÇÃO DE STENT EM RAMO INTRACRANIANO (POR VASO)|11A|773,5|1|0|0|0|0|773,5
40813207|COLOCAÇÃO DE STENT EM TRONCO SUPRA-AÓRTICO|10A|607,75|2|0|0|0|0|607,75
40813215|COLOCAÇÃO DE STENT AÓRTICO|10A|607,75|2|0|0|0|0|607,75
40813223|COLOCAÇÃO DE STENT PARA TRATAMENTO DE SÍNDROME DE VCI|09C|566,1|1|0|0|0|0|566,1
40813231|COLOCAÇÃO DE CATETER VENOSO CENTRAL OU PORTOCATH|04A|130,05|1|0|2|0|0|130,05
40813240|COLOCAÇÃO DE FILTRO DE VCI PARA PREVENÇÃO DE TEP|08B|416,5|1|0|0|0|0|416,5
40813258|COLOCAÇÃO DE STENT EM ARTÉRIA VISCERAL - POR VASO|10C|731|2|0|5|0|0|731
40813266|COLOCAÇÃO DE STENT PARA TRATAMENTO DE OBSTRUÇÃO ARTERIAL OU VENOSA (POR VASO)|10A|607,75|2|0|0|0|0|607,75
40813274|COLOCAÇÃO DE STENT REVESTIDO (STENT-GRAFT) PARA TRATAMENTO DE ANEURISMA PERIFÉRICO|10A|607,75|2|0|0|0|0|607,75
40813282|COLOCAÇÃO DE STENT REVESTIDO (STENT-GRAFT) PARA TRATAMENTO DE FÍSTULA ARTERIOVENOSA|10A|607,75|2|0|0|0|0|607,75
40813290|COLOCAÇÃO DE STENT EM ESTENOSE VASCULAR DE ENXERTO TRANSPLANTADO|10C|731|1|0|0|0|0|731
40813304|COLOCAÇÃO DE STENT EM TRAQUÉIA OU BRÔNQUIO|08A|397,8|0|0|0|0|0|397,8
40813312|COLOCAÇÃO DE STENT ESOFAGIANO, DUODENAL OU COLÔNICO|08A|397,8|0|0|0|0|0|397,8
40813320|COLOCAÇÃO DE STENT BILIAR|09A|471,75|1|0|0|0|0|471,75
40813339|COLOCAÇÃO DE STENT RENAL|10B|658,75|1|0|5|0|0|658,75
40813347|COLOCAÇÃO PERCUTÂNEA DE CATETER PIELOVESICAL|08B|416,5|1|0|0|0|0|416,5
40813355|COLOCAÇÃO PERCUTÂNEA DE STENT VASCULAR|08C|442|1|0|5|0|0|442
40813363|COLUNA VERTEBRAL: INFILTRAÇÃO FORAMINAL OU FACETÁRIA OU ARTICULAR|05A|173,4|0|0|0|0|0|173,4
40813371|DILATAÇÃO PERCUTÂNEA DE ESTENOSE BILIAR CICATRICIAL|08A|397,8|1|0|0|0|0|397,8
40813380|DILATAÇÃO PERCUTÂNEA DE ESTENOSE DE CONDUTO URINÁRIO|07A|281,35|1|0|0|0|0|281,35
40813398|DILATAÇÃO PERCUTÂNEA DE ESTENOSE DE DUCTO PANCREÁTICO|06C|260,1|1|0|0|0|0|260,1
40813401|ATERECTOMIA PERCUTÂNEA ORIENTADA POR RX|08C|442|0|0|0|0|0|442
40813410|DRENAGEM PERCUTÂNEA DE COLEÇÃO PLEURAL|04C|160,65|0|0|0|0|0|160,65
40813428|DRENAGEM PERCUTÂNEA DE PNEUMOTÓRAX|05A|173,4|0|0|0|0|0|173,4
40813436|DRENAGEM DE ABSCESSO PULMONAR OU MEDIASTINAL|05C|198,9|1|0|0|0|0|198,9
40813444|DRENAGEM MEDIASTINAL ORIENTADA POR RX OU TC|05A|173,4|0|0|0|0|0|173,4
40813452|DRENAGEM PERCUTÂNEA DE COLEÇÃO INFECTADA ABDOMINAL|05B|187|1|0|0|0|0|187
40813460|DRENAGEM PERCUTÂNEA DE ABSCESSO HEPÁTICO OU PANCREÁTICO|05C|198,9|1|0|0|0|0|198,9
40813479|DRENAGEM PERCUTÂNEA DE CISTO HEPÁTICO OU PANCREÁTICO|05C|198,9|1|0|0|0|0|198,9
40813487|DRENAGEM PERCUTÂNEA DE VIA BILIAR|06A|216,75|1|0|0|0|0|216,75
40813495|DRENAGEM PERCUTÂNEA DE CISTO RENAL|04B|142,8|0|0|0|0|0|142,8
40813509|DRENAGEM PERCUTÂNEA DE ABSCESSO RENAL|05C|198,9|1|0|0|0|0|198,9
40813517|DRENAGEM PERCUTÂNEA DE COLEÇÃO INFECTADA PROFUNDA|06B|238|1|0|0|0|0|238
40813525|DRENAGEM PERCUTÂNEA DE ABSCESSO RETROPERITONEAL OU PÉLVICO|05C|198,9|1|0|0|0|0|198,9
40813533|DRENAGEM PERCUTÂNEA NÃO ESPECIFICADA|06B|238|0|0|0|0|0|238
40813541|EMBOLIZAÇÃO DE ANEURISMA CEREBRAL POR OCLUSÃO SACULAR - POR VASO|11B|848,3|1|0|6|0|0|848,3
40813550|EMBOLIZACAO PERCUATANEA DE ANEURISMA (POR OCLUSAO ARTERIAL)|10B|658,75|1|0|0|0|0|658,75
40813568|EMBOLIZACAO MALFORMACAO (ARTERIA-VENOSA, CABECA, PESCOCO E COLUNA)|10B|658,75|1|0|0|0|0|658,75
40813576|EMBOLIZACAO FISTULA ARTERIA-VENOSA (VIA ARTERIAL OU VENOSA ) CABECA PESCOCO E COLUNA (INCLUI FISTULA|10A|607,75|1|0|0|0|0|607,75
40813584|EMBOLIZAÇÃO PARA TRATAMENTO DE EPISTAXE|08C|442|1|0|0|0|0|442
40813592|EMBOLIZAÇÃO DE ANEURISMA OU PSEUDOANEURISMA VISCERAL|10A|607,75|2|0|0|0|0|607,75
40813606|EMBOLIZAÇÃO BRÔNQUICA PARA TRATAMENTO DE HEMOPTISE|08A|397,8|1|0|0|0|0|397,8
40813614|EMBOLIZAÇÃO PULMONAR PARA TRATAMENTO DE FÍSTULA ARTERIOVENOSA OU OUTRA SITUAÇÃO|10A|607,75|1|0|0|0|0|607,75
40813622|EMBOLIZAÇÃO DE VARIZES ESOFAGIANAS OU GÁSTRICAS|09A|471,75|1|0|0|0|0|471,75
40813630|EMBOLIZAÇÃO DE HEMORRAGIA DIGESTIVA|08A|397,8|1|0|0|0|0|397,8
40813649|EMBOLIZAÇÃO DE RAMO PORTAL|10B|658,75|1|0|0|0|0|658,75
40813657|EMBOLIZAÇÃO ESPLÊNICA PARA TRATAMENTO DE HIPERESPLENISMO OU OUTRA SITUAÇÃO|08A|397,8|1|0|0|0|0|397,8
40813665|EMBOLIZAÇÃO ARTERIAL PARA TRATAMENTO DE PRIAPISMO|10A|607,75|1|0|0|0|0|607,75
40813673|EMBOLIZAÇÃO PARA TRATAMENTO DE IMPOTÊNCIA|08A|397,8|1|0|0|0|0|397,8
40813681|EMBOLIZAÇÃO DE RAMOS HIPOGÁSTRICOS PARA TRATAMENTO DE SANGRAMENTO GINECOLÓGICO|08C|442|1|0|0|0|0|442
40813690|EMBOLIZAÇÃO SELETIVA DE FÍSTULA OU ANEURISMA RENAL PARA TRATAMENTO DE HEMATÚRIA|10A|607,75|1|0|0|0|0|607,75
40813703|EMBOLIZAÇÃO DE ARTÉRIA RENAL PARA NEFRECTOMIA|08A|397,8|1|0|0|0|0|397,8
40813711|EMBOLIZACAO FISTULA ARTERIA-VENOSA VIA ARTERIAL OU VENOSA (OUTRA REGIAO)|09A|471,75|1|0|0|0|0|471,75
40813720|EMBOLIZACAO MALFORMACAO (ARTERIA VENOSA) OUTRA REGIAO|08A|397,8|1|0|0|0|0|397,8
40813738|EMBOLIZACAO PSEUDO-ANEURISMA (QUALQUER REGIAO)|10A|607,75|1|0|0|0|0|607,75
40813746|EMBOLIZAÇÃO DE ARTÉRIA UTERINA PARA TRATAMENTO DE MIOMA OU OUTRAS SITUAÇÕES|08C|442|1|0|0|0|0|442
40813754|EMBOLIZAÇÃO DE VEIA ESPERMÁTICA PARA TRATAMENTO DE VARICOCELE|08A|397,8|1|0|0|0|0|397,8
40813762|EMBOLIZAÇÃO DE VEIAS OVARIANAS PARA TRATAMENTO DE VARICOCELE|08C|442|1|0|0|0|0|442
40813770|EMBOLIZAÇÃO DEFINITIVA NÃO ESPECIFICADA ACIMA - POR VASO|09C|566,1|1|0|0|0|0|566,1
40813789|EMBOLIZAÇÃO DE TUMOR DE CABEÇA E PESCOÇO|08C|442|1|0|0|0|0|442
40813797|EMBOLIZAÇÃO DE TUMOR DO APARELHO DIGESTIVO|10A|607,75|1|0|0|0|0|607,75
40813800|EMBOLIZAÇÃO DE TUMOR ÓSSEO OU DE PARTES MOLES|08C|442|1|0|0|0|0|442
40813819|EMBOLIZACAO TUMORES (OUTRA REGIAO)|08A|397,8|1|0|0|0|0|397,8
40813827|TRAQUEOTOMIA PERCUTÂNEA ORIENTADA POR RX OU TC|04C|160,65|0|0|0|0|0|160,65
40813835|GASTROSTOMIA PERCUTÂNEA ORIENTADA POR RX OU TC|06C|260,1|1|0|0|0|0|260,1
40813843|COLECISTOSTOMIA PERCUTÂNEA ORIENTADA POR RX, US OU TC|06C|260,1|1|0|0|0|0|260,1
40813851|ESCLEROSE PERCUTÂNEA DE CISTO PANCREÁTICO|06C|260,1|1|0|0|0|0|260,1
40813860|CELOSTOMIA PERCUTÂNEA ORIENTADA POR RX OU TC|07A|281,35|1|0|0|0|0|281,35
40813878|NEFROSTOMIA PERCUTÂNEA ORIENTADA POR RX, US, TC OU RM|06C|260,1|1|0|0|0|0|260,1
40813886|PIELOGRAFIA PERCUTÂNEA ORIENTADA POR RX, US, TC OU RM|04A|130,05|0|0|0|0|0|130,05
40813894|EXÉRESE PERCUTÂNEA DE TUMOR BENIGNO ORIENTADA POR RX, US, TC OU RM|08C|442|1|0|0|0|0|442
40813908|QUIMIOTERAPIA POR CATETER DE TUMOR DE CABEÇA E PESCOÇO|07A|281,35|1|0|0|0|0|281,35
40813916|QUIMIOEMBOLIZAÇÃO PARA TRATAMENTO DE TUMOR HEPÁTICO|08A|397,8|1|0|0|0|0|397,8
40813924|QUIMIOTERAPIA INTRA-ARTERIAL|07C|368,05|1|0|0|0|0|368,05
40813932|TIPS - ANASTOMOSE PORTO-CAVA PERCUTÂNEA PARA TRATAMENTO DE HIPERTENSÃO PORTAL|10A|607,75|2|0|0|0|0|607,75
40813940|IMPLANTE DE ENDOPRÓTESE EM ANEURISMA DE AORTA ABDOMINAL OU TORÁCICA COM STENT REVESTIDO (STENT-GRAFT|10A|607,75|2|0|0|0|0|607,75
40813959|IMPLANTE DE ENDOPRÓTESE EM DISSECÇÃO DE AORTA ABDOMINAL OU TORÁCICA COM STENT REVESTIDO (STENT-GRAFT|10A|607,75|2|0|0|0|0|607,75
40813967|TRATAMENTO DE PSEUDOANEURISMA POR COMPRESSÃO COM US-DOPPLER|04A|130,05|0|0|0|0|0|130,05
40813975|TRATAMENTO DO VASOESPASMO PÓS-TRAUMA|09A|471,75|1|0|0|0|0|471,75
40813983|TROMBECTOMIA MECÂNICA PARA TRATAMENTO DE TEP|10C|731|1|0|0|0|0|731
40813991|TROMBECTOMIA MECÂNICA VENOSA|10C|731|1|0|0|0|0|731
40814017|TROMBECTOMIA MEDICAMENTOSA PARA TRATAMENTO DE TEP|10B|658,75|1|0|0|0|0|658,75
